"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000265808",6684.55558842858,-0.197780254492346,0.502958352153243,-0.393233860508763,0.694146762902665,0.999955093218881
"ENSG00000162664",1114.96019246237,-0.179848265861022,0.539056981318156,-0.333634981261608,0.738655018075217,0.999955093218881
"ENSG00000134253",7.34031237345452,-0.672059962929951,1.45762341209017,-0.461065565601918,0.6447515657644,0.999955093218881
"ENSG00000227850",2.22906774694456,0.17326500760262,1.26601797788798,0.136858252117136,0.891142838238599,0.999955093218881
"ENSG00000235777",2.06827898266322,0.670176156169225,1.62638149720958,0.412065777506115,0.680291211563968,0.999955093218881
"ENSG00000183508",30.3097918175116,-0.371158862235495,1.02638288204672,-0.361618328528008,0.717637266160548,0.999955093218881
"ENSG00000143398",1983.13235530836,-0.120794145484103,0.359620513422232,-0.335893368080141,0.73695127831539,0.999955093218881
"ENSG00000196505",709.065547073084,0.202114169495623,0.339964956794594,0.594514715285021,0.552167903076344,0.999955093218881
"ENSG00000270911",24.1372533273254,0.255986951907782,0.612852383212598,0.417697571095159,0.676168248397717,0.999955093218881
"ENSG00000065183",224.02494257272,-0.406808431434112,0.594388104998606,-0.684415498918952,0.493712831786977,0.999955093218881
"ENSG00000227082",11.3477605364413,-1.09145422374467,1.40169657509456,-0.778666541060101,0.43617617060616,0.999955093218881
"ENSG00000163393",212.307220396255,1.05601903468591,1.058619230806,0.997543785296518,0.318500631771321,0.999955093218881
"ENSG00000163156",654.940588461052,0.132119028142427,0.333985098093434,0.395583602072767,0.692412236032717,0.999955093218881
"ENSG00000274642",165.41565255311,-1.3786844058388,1.41509165653211,-0.974272160728776,0.329921423597799,0.999955093218881
"ENSG00000079335",162.391305766406,0.0396910874258243,0.416359550097939,0.0953288748066135,0.924053608307435,0.999955093218881
"ENSG00000143119",26134.3281198423,0.161649341185853,0.457046175973242,0.353682734226217,0.7235766634109,0.999955093218881
"ENSG00000171943",669.854124675948,-0.212653187066152,0.86466219963808,-0.245937878578665,0.805730321295118,0.999955093218881
"ENSG00000155761",2.50822110424116,-1.41403083794532,1.79796327985915,-0.786462578955502,0.431596533946508,0.999955093218881
"ENSG00000230806",6.5783754091034,0.319965919370312,1.3449852747273,0.237895481372601,0.811962160263488,0.999955093218881
"ENSG00000116830",178.686994789166,0.47051196738547,0.655784135966799,0.717479947409541,0.473078005141951,0.999955093218881
